9762	506	RADIOACTIVE SIGN
9763	2094	BIOHAZARD SIGN
9764	476	CADUCEUS
9765	83	ANKH
9766	49	ORTHODOX CROSS
9767	37	CHI RHO
9768	68	CROSS OF LORRAINE
9769	17	CROSS OF JERUSALEM
9770	642	STAR AND CRESCENT
9771	110	FARSI SYMBOL
9772	147	ADI SHAKTI
9773	78	HAMMER AND SICKLE
9774	2168	PEACE SYMBOL
9775	13983	YIN YANG
9776	190	TRIGRAM FOR HEAVEN
9777	2	TRIGRAM FOR LAKE
9778	5	TRIGRAM FOR FIRE
9779	3	TRIGRAM FOR THUNDER
9780	5	TRIGRAM FOR WIND
9781	6	TRIGRAM FOR WATER
9782	6	TRIGRAM FOR MOUNTAIN
9783	40	TRIGRAM FOR EARTH
9784	635	WHEEL OF DHARMA
9785	60038	WHITE FROWNING FACE
9786	252047	WHITE SMILING FACE
9787	14809	BLACK SMILING FACE
9788	6627	WHITE SUN WITH RAYS
9789	1879	FIRST QUARTER MOON
9790	3563	LAST QUARTER MOON
9791	20	MERCURY
9792	1943	FEMALE SIGN
9793	86	EARTH
9794	5072	MALE SIGN
9795	12	JUPITER
9796	9	SATURN
9797	47	URANUS
9798	91	NEPTUNE
9799	6	PLUTO
9800	2371	ARIES
9801	1980	TAURUS
9802	522	GEMINI
9803	3284	CANCER
9804	1330	LEO
9805	1106	VIRGO
9806	417	LIBRA
9807	2084	SCORPIUS
9808	421	SAGITTARIUS
9809	409	CAPRICORN
9810	501	AQUARIUS
9811	845	PISCES
9812	13980	WHITE CHESS KING
9813	7333	WHITE CHESS QUEEN
9814	726	WHITE CHESS ROOK
9815	120	WHITE CHESS BISHOP
9816	331	WHITE CHESS KNIGHT
9817	201	WHITE CHESS PAWN
9818	3516	BLACK CHESS KING
9819	9626	BLACK CHESS QUEEN
9820	919	BLACK CHESS ROOK
9821	133	BLACK CHESS BISHOP
9822	350	BLACK CHESS KNIGHT
9823	246	BLACK CHESS PAWN
9824	6469	BLACK SPADE SUIT
9825	787789	WHITE HEART SUIT
9826	651	WHITE DIAMOND SUIT
9827	5977	BLACK CLUB SUIT
9828	532	WHITE SPADE SUIT
9829	819536	BLACK HEART SUIT
9830	31156	BLACK DIAMOND SUIT
9831	1944	WHITE CLUB SUIT
9832	858	HOT SPRINGS
9833	5955	QUARTER NOTE
9834	281866	EIGHTH NOTE
9835	50894	BEAMED EIGHTH NOTES
9836	22619	BEAMED SIXTEENTH NOTES
9837	504	MUSIC FLAT SIGN
9838	44	MUSIC NATURAL SIGN
9839	1606	MUSIC SHARP SIGN
9840	298	WEST SYRIAC CROSS
9841	43	EAST SYRIAC CROSS
9842	2	UNIVERSAL RECYCLING SYMBOL
9843	8	RECYCLING SYMBOL FOR TYPE-1 PLASTICS
9844	8	RECYCLING SYMBOL FOR TYPE-2 PLASTICS
9845	8	RECYCLING SYMBOL FOR TYPE-3 PLASTICS
9846	8	RECYCLING SYMBOL FOR TYPE-4 PLASTICS
9847	2	RECYCLING SYMBOL FOR TYPE-5 PLASTICS
9850	151	RECYCLING SYMBOL FOR GENERIC MATERIALS
9851	9991	BLACK UNIVERSAL RECYCLING SYMBOL
9852	1	RECYCLED PAPER SYMBOL
9853	5	PARTIALLY-RECYCLED PAPER SYMBOL
9854	2	PERMANENT PAPER SIGN
9855	227	WHEELCHAIR SYMBOL
9856	18	DIE FACE-1
9857	16	DIE FACE-2
9858	47	DIE FACE-3
9859	40	DIE FACE-4
9860	40	DIE FACE-5
9861	34	DIE FACE-6
9862	42	WHITE CIRCLE WITH DOT RIGHT
9863	18	WHITE CIRCLE WITH TWO DOTS
9864	310	BLACK CIRCLE WITH WHITE DOT RIGHT
9865	6	BLACK CIRCLE WITH TWO WHITE DOTS
9866	4	MONOGRAM FOR YANG
9869	1	DIGRAM FOR LESSER YIN
9872	14	WHITE FLAG
9873	26	BLACK FLAG
9875	2474	ANCHOR
9876	19	CROSSED SWORDS
9877	10	STAFF OF AESCULAPIUS
9878	6	SCALES
9879	307	ALEMBIC
9880	17	FLOWER
9881	89	GEAR
9883	37	ATOM SYMBOL
9884	36	FLEUR-DE-LIS
9885	3	OUTLINED WHITE STAR
9886	1	THREE LINES CONVERGING RIGHT
9887	1	THREE LINES CONVERGING LEFT
9888	3789	WARNING SIGN
9889	12749	HIGH VOLTAGE SIGN
9890	14	DOUBLED FEMALE SIGN
9891	47	DOUBLED MALE SIGN
9892	11	INTERLOCKED FEMALE AND MALE SIGN
9893	13	MALE AND FEMALE SIGN
9894	17	MALE WITH STROKE SIGN
9895	15	MALE WITH STROKE AND MALE AND FEMALE SIGN
9896	13	VERTICAL MALE WITH STROKE SIGN
9897	1	HORIZONTAL MALE WITH STROKE SIGN
9898	19691	MEDIUM WHITE CIRCLE
9899	3170	MEDIUM BLACK CIRCLE
9900	47	MEDIUM SMALL WHITE CIRCLE
9901	41	MARRIAGE SYMBOL
9902	1	DIVORCE SYMBOL
9903	13	UNMARRIED PARTNERSHIP SYMBOL
9904	430	COFFIN
9905	1	FUNERAL URN
9906	57	NEUTER
9917	6809	SOCCER BALL
9918	10746	BASEBALL
9924	1516	SNOWMAN WITHOUT SNOW
9925	2849	SUN BEHIND CLOUD
9927	1	BLACK SNOWMAN
9934	179	OPHIUCHUS
9940	687	NO ENTRY
9962	240	CHURCH
9969	2	UMBRELLA ON GROUND
9970	245	FOUNTAIN
9971	1408	FLAG IN HOLE
9973	841	SAILBOAT
9978	586	TENT
9981	829	FUEL PUMP
9984	349	[unknown character]
9985	192	UPPER BLADE SCISSORS
9986	2030	BLACK SCISSORS
9987	39	LOWER BLADE SCISSORS
9988	500	WHITE SCISSORS
9989	14595	WHITE HEAVY CHECK MARK
9990	581	TELEPHONE LOCATION SIGN
9991	97	TAPE DRIVE
9992	48098	AIRPLANE
9993	5450	ENVELOPE
9994	10118	RAISED FIST
9995	50562	RAISED HAND
9996	102621	VICTORY HAND
9997	1190	WRITING HAND
9998	745	LOWER RIGHT PENCIL
9999	1484	PENCIL
10000	115	UPPER RIGHT PENCIL
10001	11	WHITE NIB
10002	542	BLACK NIB
10003	10508	CHECK MARK
10004	186417	HEAVY CHECK MARK
10005	264	MULTIPLICATION X
10006	20852	HEAVY MULTIPLICATION X
10007	3725	BALLOT X
10008	3254	HEAVY BALLOT X
10009	21	OUTLINED GREEK CROSS
10010	174	HEAVY GREEK CROSS
10011	116	OPEN CENTRE CROSS
10012	107	HEAVY OPEN CENTRE CROSS
10013	1617	LATIN CROSS
10014	1957	SHADOWED WHITE LATIN CROSS
10015	81	OUTLINED LATIN CROSS
10016	129	MALTESE CROSS
10017	1792	STAR OF DAVID
10018	11	FOUR TEARDROP-SPOKED ASTERISK
10019	238	FOUR BALLOON-SPOKED ASTERISK
10020	348	HEAVY FOUR BALLOON-SPOKED ASTERISK
10021	51	FOUR CLUB-SPOKED ASTERISK
10022	2983	BLACK FOUR POINTED STAR
10023	12061	WHITE FOUR POINTED STAR
10024	43089	SPARKLES
10025	7195	STRESS OUTLINED WHITE STAR
10026	4002	CIRCLED WHITE STAR
10027	771	OPEN CENTRE BLACK STAR
10028	261	BLACK CENTRE WHITE STAR
10029	932	OUTLINED BLACK STAR
10030	568	HEAVY OUTLINED BLACK STAR
10031	971	PINWHEEL STAR
10032	45791	SHADOWED WHITE STAR
10033	326	HEAVY ASTERISK
10034	789	OPEN CENTRE ASTERISK
10035	5787	EIGHT SPOKED ASTERISK
10036	1137	EIGHT POINTED BLACK STAR
10037	284	EIGHT POINTED PINWHEEL STAR
10038	268	SIX POINTED BLACK STAR
10039	338	EIGHT POINTED RECTILINEAR BLACK STAR
10040	212	HEAVY EIGHT POINTED RECTILINEAR BLACK STAR
10041	1302	TWELVE POINTED BLACK STAR
10042	567	SIXTEEN POINTED ASTERISK
10043	158	TEARDROP-SPOKED ASTERISK
10044	633	OPEN CENTRE TEARDROP-SPOKED ASTERISK
10045	4703	HEAVY TEARDROP-SPOKED ASTERISK
10046	2588	SIX PETALLED BLACK AND WHITE FLORETTE
10047	26614	BLACK FLORETTE
10048	9721	WHITE FLORETTE
10049	7541	EIGHT PETALLED OUTLINED BLACK FLORETTE
10050	609	CIRCLED OPEN CENTRE EIGHT POINTED STAR
10051	814	HEAVY TEARDROP-SPOKED PINWHEEL ASTERISK
10052	6192	SNOWFLAKE
10053	302	TIGHT TRIFOLIATE SNOWFLAKE
10054	275	HEAVY CHEVRON SNOWFLAKE
10055	379	SPARKLE
10056	1025	HEAVY SPARKLE
10057	1683	BALLOON-SPOKED ASTERISK
10058	423	EIGHT TEARDROP-SPOKED PROPELLER ASTERISK
10059	306	HEAVY EIGHT TEARDROP-SPOKED PROPELLER ASTERISK
10060	4969	CROSS MARK
10061	362	SHADOWED WHITE CIRCLE
10062	289	NEGATIVE SQUARED CROSS MARK
10063	44	LOWER RIGHT DROP-SHADOWED WHITE SQUARE
10064	8	UPPER RIGHT DROP-SHADOWED WHITE SQUARE
10065	495	LOWER RIGHT SHADOWED WHITE SQUARE
10066	5549	UPPER RIGHT SHADOWED WHITE SQUARE
10067	1867	BLACK QUESTION MARK ORNAMENT
10068	387	WHITE QUESTION MARK ORNAMENT
10069	1564	WHITE EXCLAMATION MARK ORNAMENT
10070	717	BLACK DIAMOND MINUS WHITE X
10071	14790	HEAVY EXCLAMATION MARK SYMBOL
10072	4	LIGHT VERTICAL BAR
10073	10	MEDIUM VERTICAL BAR
10074	4	HEAVY VERTICAL BAR
10075	6530	HEAVY SINGLE TURNED COMMA QUOTATION MARK ORNAMENT
10076	421	HEAVY SINGLE COMMA QUOTATION MARK ORNAMENT
10077	870	HEAVY DOUBLE TURNED COMMA QUOTATION MARK ORNAMENT
10078	230	HEAVY DOUBLE COMMA QUOTATION MARK ORNAMENT
10081	52	CURVED STEM PARAGRAPH SIGN ORNAMENT
10082	321	HEAVY EXCLAMATION MARK ORNAMENT
10083	3136	HEAVY HEART EXCLAMATION MARK ORNAMENT
10084	502993	HEAVY BLACK HEART
10085	6862	ROTATED HEAVY BLACK HEART BULLET
10086	283	FLORAL HEART
10087	100	ROTATED FLORAL HEART BULLET
10090	1	MEDIUM FLATTENED LEFT PARENTHESIS ORNAMENT
10091	1	MEDIUM FLATTENED RIGHT PARENTHESIS ORNAMENT
10093	1	MEDIUM RIGHT-POINTING ANGLE BRACKET ORNAMENT
10095	3	HEAVY RIGHT-POINTING ANGLE QUOTATION MARK ORNAMENT
10098	2	LIGHT LEFT TORTOISE SHELL BRACKET ORNAMENT
10099	2	LIGHT RIGHT TORTOISE SHELL BRACKET ORNAMENT
10102	8795	DINGBAT NEGATIVE CIRCLED DIGIT ONE
10103	8705	DINGBAT NEGATIVE CIRCLED DIGIT TWO
10104	8601	DINGBAT NEGATIVE CIRCLED DIGIT THREE
10105	7788	DINGBAT NEGATIVE CIRCLED DIGIT FOUR
10106	731	DINGBAT NEGATIVE CIRCLED DIGIT FIVE
10107	24	DINGBAT NEGATIVE CIRCLED DIGIT SIX
10108	17	DINGBAT NEGATIVE CIRCLED DIGIT SEVEN
10109	11	DINGBAT NEGATIVE CIRCLED DIGIT EIGHT
10110	16	DINGBAT NEGATIVE CIRCLED DIGIT NINE
10111	3	DINGBAT NEGATIVE CIRCLED NUMBER TEN
10112	149	DINGBAT CIRCLED SANS-SERIF DIGIT ONE
10113	148	DINGBAT CIRCLED SANS-SERIF DIGIT TWO
10114	147	DINGBAT CIRCLED SANS-SERIF DIGIT THREE
10115	168	DINGBAT CIRCLED SANS-SERIF DIGIT FOUR
10116	134	DINGBAT CIRCLED SANS-SERIF DIGIT FIVE
10117	137	DINGBAT CIRCLED SANS-SERIF DIGIT SIX
10118	99	DINGBAT CIRCLED SANS-SERIF DIGIT SEVEN
10119	63	DINGBAT CIRCLED SANS-SERIF DIGIT EIGHT
10120	24	DINGBAT CIRCLED SANS-SERIF DIGIT NINE
10121	3	DINGBAT CIRCLED SANS-SERIF NUMBER TEN
10122	65594	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT ONE
10123	61428	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT TWO
10124	61479	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT THREE
10125	61164	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT FOUR
10126	60443	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT FIVE
10127	19991	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT SIX
10128	16262	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT SEVEN
10129	1226	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT EIGHT
10130	10707	DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT NINE
10131	18	DINGBAT NEGATIVE CIRCLED SANS-SERIF NUMBER TEN
10132	645	HEAVY WIDE-HEADED RIGHTWARDS ARROW
10133	428	HEAVY PLUS SIGN
10134	628	HEAVY MINUS SIGN
10135	32	HEAVY DIVISION SIGN
10136	374	HEAVY SOUTH EAST ARROW
10137	59	HEAVY RIGHTWARDS ARROW
10138	35	HEAVY NORTH EAST ARROW
10139	38	DRAFTING POINT RIGHTWARDS ARROW
10140	3988	HEAVY ROUND-TIPPED RIGHTWARDS ARROW
10141	27	TRIANGLE-HEADED RIGHTWARDS ARROW
10142	43	HEAVY TRIANGLE-HEADED RIGHTWARDS ARROW
10143	70	DASHED TRIANGLE-HEADED RIGHTWARDS ARROW
10144	153	HEAVY DASHED TRIANGLE-HEADED RIGHTWARDS ARROW
10145	1929	BLACK RIGHTWARDS ARROW
10146	24	THREE-D TOP-LIGHTED RIGHTWARDS ARROWHEAD
10147	66	THREE-D BOTTOM-LIGHTED RIGHTWARDS ARROWHEAD
10148	1101	BLACK RIGHTWARDS ARROWHEAD
10149	102	HEAVY BLACK CURVED DOWNWARDS AND RIGHTWARDS ARROW
10150	45	HEAVY BLACK CURVED UPWARDS AND RIGHTWARDS ARROW
10151	5	SQUAT BLACK RIGHTWARDS ARROW
10152	934	HEAVY CONCAVE-POINTED BLACK RIGHTWARDS ARROW
10153	102	RIGHT-SHADED WHITE RIGHTWARDS ARROW
10154	117	LEFT-SHADED WHITE RIGHTWARDS ARROW
10155	207	BACK-TILTED SHADOWED WHITE RIGHTWARDS ARROW
10156	94	FRONT-TILTED SHADOWED WHITE RIGHTWARDS ARROW
10157	86	HEAVY LOWER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW
10158	55	HEAVY UPPER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW
10159	79	NOTCHED LOWER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW
10160	1160	CURLY LOOP
10161	18	NOTCHED UPPER RIGHT-SHADOWED WHITE RIGHTWARDS ARROW
10162	340	CIRCLED HEAVY WHITE RIGHTWARDS ARROW
10163	87	WHITE-FEATHERED RIGHTWARDS ARROW
10164	21	BLACK-FEATHERED SOUTH EAST ARROW
10165	15	BLACK-FEATHERED RIGHTWARDS ARROW
10166	58	BLACK-FEATHERED NORTH EAST ARROW
10167	462	HEAVY BLACK-FEATHERED SOUTH EAST ARROW
10168	83	HEAVY BLACK-FEATHERED RIGHTWARDS ARROW
10169	401	HEAVY BLACK-FEATHERED NORTH EAST ARROW
10170	32	TEARDROP-BARBED RIGHTWARDS ARROW
10171	4	HEAVY TEARDROP-SHANKED RIGHTWARDS ARROW
10172	161	WEDGE-TAILED RIGHTWARDS ARROW
10173	169	HEAVY WEDGE-TAILED RIGHTWARDS ARROW
10174	20	OPEN-OUTLINED RIGHTWARDS ARROW
10175	145	DOUBLE CURLY LOOP
10178	1	PERPENDICULAR
10180	1	OPEN SUPERSET
10184	2	REVERSE SOLIDUS PRECEDING SUBSET
10186	1	VERTICAL BAR WITH HORIZONTAL STROKE
10194	1	ELEMENT OF OPENING UPWARDS
10196	1	UPPER LEFT CORNER WITH DOT
10198	1	RIGHT OUTER JOIN
10207	1	UP TACK WITH CIRCLE ABOVE
10209	1	WHITE CONCAVE-SIDED DIAMOND
10211	1	WHITE CONCAVE-SIDED DIAMOND WITH RIGHTWARDS TICK
10213	1	WHITE SQUARE WITH RIGHTWARDS TICK
10216	4	MATHEMATICAL LEFT ANGLE BRACKET
10217	1	MATHEMATICAL RIGHT ANGLE BRACKET
10224	2	UPWARDS QUADRUPLE ARROW
10227	2	CLOCKWISE GAPPED CIRCLE ARROW
10230	2	LONG RIGHTWARDS ARROW
10232	1	LONG LEFTWARDS DOUBLE ARROW
10234	1	LONG LEFT RIGHT DOUBLE ARROW
10239	1	LONG RIGHTWARDS SQUIGGLE ARROW
10240	96	BRAILLE PATTERN BLANK
10244	2	BRAILLE PATTERN DOTS-3
10246	111	BRAILLE PATTERN DOTS-23
10249	3	BRAILLE PATTERN DOTS-14
10255	1	BRAILLE PATTERN DOTS-1234
10256	12	BRAILLE PATTERN DOTS-5
10258	1	BRAILLE PATTERN DOTS-25
10259	1	BRAILLE PATTERN DOTS-125
10262	3	BRAILLE PATTERN DOTS-235
10264	1	BRAILLE PATTERN DOTS-45
10266	14	BRAILLE PATTERN DOTS-245
10269	2	BRAILLE PATTERN DOTS-1345
10270	1	BRAILLE PATTERN DOTS-2345
10272	1	BRAILLE PATTERN DOTS-6
10275	1	BRAILLE PATTERN DOTS-126
10278	1	BRAILLE PATTERN DOTS-236
10280	2	BRAILLE PATTERN DOTS-46
10282	1	BRAILLE PATTERN DOTS-246
10283	2	BRAILLE PATTERN DOTS-1246
10290	3	BRAILLE PATTERN DOTS-256
10291	1	BRAILLE PATTERN DOTS-1256
10292	3	BRAILLE PATTERN DOTS-356
10295	1	BRAILLE PATTERN DOTS-12356
10297	1	BRAILLE PATTERN DOTS-1456
10304	1	BRAILLE PATTERN DOTS-7
10307	1	BRAILLE PATTERN DOTS-127
10316	3	BRAILLE PATTERN DOTS-347
10332	1	BRAILLE PATTERN DOTS-3457
10333	1	BRAILLE PATTERN DOTS-13457
10335	2	BRAILLE PATTERN DOTS-123457
10338	1	BRAILLE PATTERN DOTS-267
10339	1	BRAILLE PATTERN DOTS-1267
10353	8	BRAILLE PATTERN DOTS-1567
10356	1	BRAILLE PATTERN DOTS-3567
10368	1	BRAILLE PATTERN DOTS-8
10378	1	BRAILLE PATTERN DOTS-248
10409	1	BRAILLE PATTERN DOTS-1468
10431	8	BRAILLE PATTERN DOTS-1234568
10444	1	BRAILLE PATTERN DOTS-3478
10447	21	BRAILLE PATTERN DOTS-123478
10449	1	BRAILLE PATTERN DOTS-1578
10450	1	BRAILLE PATTERN DOTS-2578
10466	3	BRAILLE PATTERN DOTS-2678
10481	1	BRAILLE PATTERN DOTS-15678
10483	1	BRAILLE PATTERN DOTS-125678
10485	3	BRAILLE PATTERN DOTS-135678
10488	1	BRAILLE PATTERN DOTS-45678
10489	21	BRAILLE PATTERN DOTS-145678
10490	3	BRAILLE PATTERN DOTS-245678
10495	38	BRAILLE PATTERN DOTS-12345678
10496	3	RIGHTWARDS TWO-HEADED ARROW WITH VERTICAL STROKE
10498	1	LEFTWARDS DOUBLE ARROW WITH VERTICAL STROKE
10501	1	RIGHTWARDS TWO-HEADED ARROW FROM BAR
10502	4	LEFTWARDS DOUBLE ARROW FROM BAR
10503	1	RIGHTWARDS DOUBLE ARROW FROM BAR
10505	1	UPWARDS ARROW WITH HORIZONTAL STROKE
10506	1	UPWARDS TRIPLE ARROW
10509	1	RIGHTWARDS DOUBLE DASH ARROW
10513	2	RIGHTWARDS ARROW WITH DOTTED STEM
10514	1	UPWARDS ARROW TO BAR
10516	1	RIGHTWARDS ARROW WITH TAIL WITH VERTICAL STROKE
10533	1	SOUTH EAST ARROW WITH HOOK
10539	1	RISING DIAGONAL CROSSING FALLING DIAGONAL
10542	1	NORTH EAST ARROW CROSSING SOUTH EAST ARROW
10547	1	WAVE ARROW POINTING DIRECTLY RIGHT
10548	198	ARROW POINTING RIGHTWARDS THEN CURVING UPWARDS
10549	233	ARROW POINTING RIGHTWARDS THEN CURVING DOWNWARDS
10551	1	ARROW POINTING DOWNWARDS THEN CURVING RIGHTWARDS
10554	2	TOP ARC ANTICLOCKWISE ARROW
10555	1	BOTTOM ARC ANTICLOCKWISE ARROW
10558	1	LOWER RIGHT SEMICIRCULAR CLOCKWISE ARROW
10559	1	LOWER LEFT SEMICIRCULAR ANTICLOCKWISE ARROW
10564	1	SHORT RIGHTWARDS ARROW ABOVE LEFTWARDS ARROW
10567	1	RIGHTWARDS ARROW THROUGH X
10569	1	UPWARDS TWO-HEADED ARROW FROM SMALL CIRCLE
10571	1	LEFT BARB DOWN RIGHT BARB UP HARPOON
10574	3	LEFT BARB UP RIGHT BARB UP HARPOON
10575	1	UP BARB RIGHT DOWN BARB RIGHT HARPOON
10576	1	LEFT BARB DOWN RIGHT BARB DOWN HARPOON
10581	1	DOWNWARDS HARPOON WITH BARB RIGHT TO BAR
10584	1	UPWARDS HARPOON WITH BARB LEFT TO BAR
10587	1	RIGHTWARDS HARPOON WITH BARB UP FROM BAR
10589	1	DOWNWARDS HARPOON WITH BARB RIGHT FROM BAR
10593	1	DOWNWARDS HARPOON WITH BARB LEFT FROM BAR
10597	1	DOWNWARDS HARPOON WITH BARB LEFT BESIDE DOWNWARDS HARPOON WITH BARB RIGHT
10600	1	RIGHTWARDS HARPOON WITH BARB UP ABOVE LEFTWARDS HARPOON WITH BARB UP
10615	1	LEFTWARDS ARROW THROUGH LESS-THAN
10619	1	SUPERSET ABOVE LEFTWARDS ARROW
10625	1	Z NOTATION SPOT
10628	1	RIGHT WHITE CURLY BRACKET
10632	2	Z NOTATION RIGHT IMAGE BRACKET
10633	1	Z NOTATION LEFT BINDING BRACKET
10634	1	Z NOTATION RIGHT BINDING BRACKET
10640	1	RIGHT SQUARE BRACKET WITH TICK IN TOP CORNER
10642	2	RIGHT ANGLE BRACKET WITH DOT
10647	1	LEFT BLACK TORTOISE SHELL BRACKET
10648	1	RIGHT BLACK TORTOISE SHELL BRACKET
10653	1	MEASURED RIGHT ANGLE WITH DOT
10656	2	SPHERICAL ANGLE OPENING LEFT
10662	2	OBLIQUE ANGLE OPENING UP
10663	1	OBLIQUE ANGLE OPENING DOWN
10673	2	EMPTY SET WITH OVERBAR
10686	4	CIRCLED WHITE BULLET
10687	61	CIRCLED BULLET
10690	1	CIRCLE WITH SMALL CIRCLE TO THE RIGHT
10692	1	SQUARED RISING DIAGONAL SLASH
10695	1	SQUARED SMALL CIRCLE
10696	1	SQUARED SQUARE
10697	5	TWO JOINED SQUARES
10701	2	TRIANGLE WITH SERIFS AT BOTTOM
10704	1	VERTICAL BAR BESIDE RIGHT TRIANGLE
10706	1	BOWTIE WITH RIGHT HALF BLACK
10707	3	BLACK BOWTIE
10710	1	WHITE HOURGLASS
10712	1	LEFT WIGGLY FENCE
10726	3	GLEICH STARK
10728	1	DOWN-POINTING TRIANGLE WITH LEFT HALF BLACK
10729	1	DOWN-POINTING TRIANGLE WITH RIGHT HALF BLACK
10731	1	BLACK LOZENGE
10743	1	REVERSE SOLIDUS WITH HORIZONTAL STROKE
10751	1	MINY
10752	4	N-ARY CIRCLED DOT OPERATOR
10758	98	N-ARY SQUARE UNION OPERATOR
10759	1	TWO LOGICAL AND OPERATOR
10811	1	MULTIPLICATION SIGN IN TRIANGLE
10837	3	TWO INTERSECTING LOGICAL AND
10879	1	LESS-THAN OR SLANTED EQUAL TO WITH DOT INSIDE
10880	1	GREATER-THAN OR SLANTED EQUAL TO WITH DOT INSIDE
10986	2	DOUBLE DOWN TACK
10998	3	TRIPLE COLON OPERATOR
10999	5	TRIPLE NESTED LESS-THAN
11000	22	TRIPLE NESTED GREATER-THAN
11013	1087	LEFTWARDS BLACK ARROW
11014	927	UPWARDS BLACK ARROW
11015	1532	DOWNWARDS BLACK ARROW
11018	4	SOUTH EAST BLACK ARROW
11021	2	UP DOWN BLACK ARROW
11029	1	SQUARE WITH LOWER LEFT DIAGONAL HALF BLACK
11031	1	DIAMOND WITH RIGHT HALF BLACK
11032	1	DIAMOND WITH TOP HALF BLACK
11035	5681	BLACK LARGE SQUARE
11036	820	WHITE LARGE SQUARE
11043	2	HORIZONTAL BLACK HEXAGON
11044	2	BLACK LARGE CIRCLE
11088	25359	WHITE MEDIUM STAR
11093	58155	HEAVY LARGE CIRCLE
11264	1	GLAGOLITIC CAPITAL LETTER AZU
11270	61	GLAGOLITIC CAPITAL LETTER ZHIVETE
11360	21	LATIN CAPITAL LETTER L WITH DOUBLE BAR
11361	3	LATIN SMALL LETTER L WITH DOUBLE BAR
11362	5	LATIN CAPITAL LETTER L WITH MIDDLE TILDE
11363	2	LATIN CAPITAL LETTER P WITH STROKE
11364	2	LATIN CAPITAL LETTER R WITH TAIL
11365	4	LATIN SMALL LETTER A WITH STROKE
11369	3	LATIN CAPITAL LETTER K WITH DESCENDER
11373	31	LATIN CAPITAL LETTER ALPHA
11379	1	LATIN SMALL LETTER W WITH HOOK
11381	2	LATIN CAPITAL LETTER HALF H
11382	9	LATIN SMALL LETTER HALF H
11390	1	LATIN CAPITAL LETTER S WITH SWASH TAIL
11520	1	GEORGIAN SMALL LETTER AN
11526	13	GEORGIAN SMALL LETTER ZEN
11568	9	TIFINAGH LETTER YA
11575	2	TIFINAGH LETTER YAD
11580	1	TIFINAGH LETTER YAF
11581	1	TIFINAGH LETTER YAK
11584	1	TIFINAGH LETTER YAH
11593	2	TIFINAGH LETTER YI
11597	2	TIFINAGH LETTER YAL
11598	2	TIFINAGH LETTER YAM
11599	2	TIFINAGH LETTER YAN
11603	1	TIFINAGH LETTER YU
11604	2	TIFINAGH LETTER YAR
11609	4	TIFINAGH LETTER YAS
11612	3	TIFINAGH LETTER YAT
11618	1	TIFINAGH LETTER YAY
11641	1	[unknown character]
11776	38	RIGHT ANGLE SUBSTITUTION MARKER
11778	5	LEFT SUBSTITUTION BRACKET
11780	1	LEFT DOTTED SUBSTITUTION BRACKET
11781	4	RIGHT DOTTED SUBSTITUTION BRACKET
11782	143	RAISED INTERPOLATION MARKER
11784	10	DOTTED TRANSPOSITION MARKER
11785	10	LEFT TRANSPOSITION BRACKET
11786	10	RIGHT TRANSPOSITION BRACKET
11787	1	RAISED SQUARE
11788	210	LEFT RAISED OMISSION BRACKET
11789	30	RIGHT RAISED OMISSION BRACKET
11791	1	PARAGRAPHOS
11792	1	FORKED PARAGRAPHOS
11794	68	HYPODIASTOLE
11799	3	DOUBLE OBLIQUE HYPHEN
11804	153	LEFT LOW PARAPHRASE BRACKET
11805	47	RIGHT LOW PARAPHRASE BRACKET
11822	41	REVERSED QUESTION MARK
11891	2	[unknown character]
11895	1	[unknown character]
11896	1	[unknown character]
11897	1	[unknown character]
11904	4	CJK RADICAL REPEAT
11917	2	CJK RADICAL SMALL TWO
11939	64	CJK RADICAL FIRE
11940	8	CJK RADICAL PAW ONE
11947	42	CJK RADICAL EYE
11969	2	CJK RADICAL TIGER
11983	3	CJK RADICAL CITY
12009	1	CJK RADICAL SIMPLIFIED YELLOW
12033	1	KANGXI RADICAL LINE
12035	1	KANGXI RADICAL SLASH
12038	1	KANGXI RADICAL TWO
12039	1	KANGXI RADICAL LID
12046	1	KANGXI RADICAL ICE
12047	1	KANGXI RADICAL TABLE
12051	2	KANGXI RADICAL WRAP
12052	2	KANGXI RADICAL SPOON
12054	1	KANGXI RADICAL HIDING ENCLOSURE
12055	1	KANGXI RADICAL TEN
12056	1	KANGXI RADICAL DIVINATION
12064	1	KANGXI RADICAL SCHOLAR
12066	1	KANGXI RADICAL GO SLOWLY
12068	1	KANGXI RADICAL BIG
12070	4	KANGXI RADICAL CHILD
12077	4	KANGXI RADICAL MOUNTAIN
12083	1	KANGXI RADICAL SHORT THREAD
12092	1	KANGXI RADICAL HEART
12094	3	KANGXI RADICAL DOOR
